RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
   22   27     0     0  con    0  1.0D+00  5.9D+00  1.332D+01  8.544D+02
   23   28     0     0  con    0  1.0D+00  1.8D+00  5.139D+00  8.443D+02
   24   29     0     0  con    0  1.0D+00  5.9D-01  4.352D+00  8.392D+02
   25   30     0     0  con    0  1.0D+00  1.1D+00  5.506D+00  8.318D+02
   26   31     0     0  con    0  1.0D+00  1.9D+00  2.890D+01  8.280D+02
   27   32     0     0  con    0  1.0D+00  1.1D+00  5.262D+00  8.197D+02
   28   33     0     0  con    0  1.0D+00  2.5D+00  3.688D+00  8.151D+02
   29   34     0     0  con    0  1.0D+00  2.5D+00  9.058D+00  8.110D+02
   30   35     0     0  con    0  1.0D+00  3.3D+00  9.960D+00  8.062D+02
   31   36     0     0  con    0  1.0D+00  2.9D+00  7.627D+00  8.016D+02
   32   37     0     0  con    0  1.0D+00  5.6D-01  3.317D+00  7.984D+02
   33   38     0     0  con    0  1.0D+00  1.0D+00  7.323D+00  7.950D+02
   34   39     0     0  con    0  1.0D+00  1.5D+00  5.200D+00  7.924D+02
   35   40     0     0  con    0  1.0D+00  2.7D+00  3.216D+00  7.889D+02
   36   41     0     0  con    0  1.0D+00  4.3D+00  1.484D+01  7.863D+02
   37   42     0     0  con    0  1.0D+00  1.2D+00  3.778D+00  7.833D+02
   38   43     0     0  con    0  1.0D+00  4.9D-01  2.938D+00  7.819D+02
   39   44     0     0  con    0  1.0D+00  1.2D+00  3.477D+00  7.798D+02
   40   45     0     0  con    0  1.0D+00  2.0D+00  9.456D+00  7.786D+02
   41   46     0     0  con    0  1.0D+00  5.4D-01  3.208D+00  7.761D+02
   42   47     0     0  con    0  1.0D+00  1.0D+00  2.768D+00  7.740D+02
   43   48     0     0  con    0  1.0D+00  1.2D+00  4.244D+00  7.720D+02
   44   49     0     0  con    0  1.0D+00  2.7D+00  1.285D+01  7.689D+02
   45   50     0     0  con    0  1.0D+00  2.4D+00  7.589D+00  7.663D+02
   46   51     0     0  con    0  1.0D+00  1.8D-01  2.310D+00  7.644D+02
   47   52     0     0  con    0  1.0D+00  7.0D-01  4.918D+00  7.622D+02
   48   53     0     0  con    0  1.0D+00  1.3D+00  6.325D+00  7.601D+02
   49   54     0     0  con    0  1.0D+00  2.9D+00  1.305D+01  7.585D+02
   50   55     0     0  con    0  1.0D+00  5.0D-01  3.110D+00  7.562D+02
   51   56     0     0  con    0  1.0D+00  4.7D-01  3.065D+00  7.552D+02
   52   57     0     0  con    0  1.0D+00  1.1D+00  7.554D+00  7.536D+02
   53   58     0     0  con    0  1.0D+00  2.5D+00  1.666D+01  7.515D+02
   54   59     0     0  con    0  1.0D+00  1.4D+00  5.082D+00  7.489D+02
   55   60     0     0  con    0  1.0D+00  1.3D+00  3.363D+00  7.467D+02
   56   61     0     0  con    0  1.0D+00  1.0D+00  4.568D+00  7.452D+02
   57   62     0     0  con    0  1.0D+00  1.7D+00  9.431D+00  7.436D+02
   58   63     0     0  con    0  1.0D+00  4.0D-01  3.067D+00  7.420D+02
   59   64     0     0  con    0  1.0D+00  7.5D-01  2.474D+00  7.404D+02
   60   65     0     0  con    0  1.0D+00  8.9D-01  4.438D+00  7.390D+02
   61   66     0     0  con    0  1.0D+00  2.5D+00  2.238D+01  7.378D+02
   62   67     0     0  con    0  1.0D+00  6.2D-01  3.074D+00  7.354D+02
   63   68     0     0  con    0  1.0D+00  7.6D-01  6.874D+00  7.339D+02
   64   69     0     0  con    0  1.0D+00  1.6D+00  1.035D+01  7.317D+02
   65   70     0     0  con    0  1.0D+00  3.2D+00  2.432D+01  7.283D+02
   66   71     0     0  con    0  1.0D+00  3.5D+00  1.122D+01  7.246D+02
   67   72     0     0  con    0  1.0D+00  8.2D-01  3.222D+00  7.225D+02
   68   73     0     0  con    0  1.0D+00  7.6D-01  4.938D+00  7.209D+02
   69   74     0     0  con    0  1.0D+00  9.5D-01  8.980D+00  7.195D+02
   70   75     0     0  con    0  1.0D+00  1.3D+00  4.353D+00  7.177D+02
   71   76     0     0  con    0  1.0D+00  2.1D+00  5.165D+00  7.162D+02
   72   77     0     0  con    0  1.0D+00  5.1D-01  5.020D+00  7.149D+02
   73   78     0     0  con    0  1.0D+00  2.6D-01  3.584D+00  7.139D+02
   74   79     0     0  con    0  1.0D+00  1.1D+00  5.009D+00  7.121D+02
   75   80     0     0  con    0  1.0D+00  2.2D+00  1.908D+01  7.109D+02
   76   81     0     0  con    0  1.0D+00  4.8D-01  6.016D+00  7.088D+02
   77   82     0     0  con    0  1.0D+00  8.9D-01  5.170D+00  7.073D+02
   78   83     0     0  con    0  1.0D+00  9.5D-01  6.359D+00  7.060D+02
   79   84     0     0  con    0  1.0D+00  1.8D+00  1.603D+01  7.045D+02
   80   85     0     0  con    0  1.0D+00  9.8D-01  3.891D+00  7.034D+02
   81   86     0     0  con    0  1.0D+00  3.4D-01  1.856D+00  7.028D+02
   82   87     0     0  con    0  1.0D+00  2.0D-01  2.670D+00  7.020D+02
   83   88     0     0  con    0  1.0D+00  5.1D-01  1.185D+01  7.012D+02
   84   89     0     0  con    0  1.0D+00  5.7D-01  4.203D+00  7.002D+02
   85   90     0     0  con    0  1.0D+00  1.4D+00  2.810D+00  6.989D+02
   86   91     0     0  con    0  1.0D+00  1.1D+00  9.336D+00  6.980D+02
   87   92     0     0  con    0  1.0D+00  1.0D+00  3.732D+00  6.969D+02
   88   93     0     0  con    0  1.0D+00  5.2D-01  2.928D+00  6.959D+02
   89   94     0     0  con    0  1.0D+00  5.0D-01  5.003D+00  6.951D+02
   90   95     0     0  con    0  1.0D+00  1.9D-01  2.712D+00  6.944D+02
   91   96     0     0  con    0  1.0D+00  4.8D-01  3.135D+00  6.935D+02
   92   97     0     0  con    0  1.0D+00  1.0D+00  6.309D+00  6.924D+02
   93   98     0     0  con    0  1.0D+00  1.6D+00  9.780D+00  6.913D+02
   94   99     0     0  con    0  1.0D+00  7.3D-01  3.020D+00  6.902D+02
   95  100     0     0  con    0  1.0D+00  6.2D-01  2.885D+00  6.892D+02
   96  101     0     0  con    0  1.0D+00  5.7D-01  7.015D+00  6.883D+02
   97  102     0     0  con    0  1.0D+00  1.4D+00  1.340D+01  6.874D+02
   98  103     0     0  con    0  1.0D+00  2.6D-01  2.756D+00  6.862D+02
   99  104     0     0  con    0  1.0D+00  2.3D-01  3.295D+00  6.855D+02
  100  105     0     0  con    0  1.0D+00  5.4D-01  5.300D+00  6.846D+02
  101  106     0     0  con    0  1.0D+00  1.3D+00  8.847D+00  6.832D+02
  102  107     0     0  con    0  1.0D+00  1.3D+00  4.056D+00  6.816D+02

STOP: TOTAL NO. of ITERATIONS EXCEEDS LIMIT                 

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.361D+02  5.550D+03
    1    4     1     0  ---    2  1.4D-02  2.1D+01  1.091D+02 -2.106D+04
    2    8     0     0  con    3  8.5D+01  7.5D+03  4.150D+03 -8.061D+06
    3    9     0     0  con    0  1.0D+00  2.0D+04  1.093D+04 -1.162D+07
    4   10     0     0  con    0  1.0D+00  3.0D+03  2.031D+04 -2.440D+07
    5   11     0     0  con    0  1.0D+00  6.9D+03  2.490D+04 -4.473D+07
    6   12     0     0  con    0  1.0D+00  3.1D+04  2.274D+04 -8.442D+07
    7   13     0     0  con    0  1.0D+00  1.0D+05  3.960D+04 -1.870D+08
    8   14     0     0  con    0  1.0D+00  2.6D+05  5.701D+04 -4.492D+08
    9   15     0     0  con    0  1.0D+00  9.5D+05  9.503D+04 -1.160D+09
   10   16     0     0  con    0  1.0D+00  1.4D+06  1.947D+05 -2.644D+09
   11   17     0     0  con    0  1.0D+00  7.0D+06  5.312D+05 -8.592D+09
   12   18     0     0  con    0  1.0D+00  1.2D+07  1.158D+06 -1.977D+10
   13   20     0     0  con    1  2.9D-01  2.6D+07  8.384D+05 -3.532D+10
   14   21     0     0  con    0  1.0D+00  4.1D+06  1.212D+06 -4.094D+10
   15   22     0     0  con    0  1.0D+00  6.4D+05  4.870D+05 -4.590D+10
   16   25     0     0  con    2  2.1D+00  4.4D+06  1.582D+06 -6.965D+10
   17   27     0     0  con    1  2.7D-01  1.2D+07  3.547D+06 -7.910D+10
   18   29     0     0  con    1  5.0D+00  1.7D+08  1.510D+02 -4.212D+11
   19   47     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -6.276D+22
   20   65     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.255D+23
   21   83     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.883D+23
   22  101     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -2.510D+23
   23  119     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -3.138D+23
   24  137     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -3.765D+23
   25  155     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -4.393D+23
   26  173     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -5.020D+23
   27  191     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -5.648D+23
   28  209     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -6.276D+23
   29  227     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -6.903D+23
   30  245     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -7.531D+23
   31  263     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -8.158D+23
   32  281     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -8.786D+23
   33  299     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -9.413D+23
   34  317     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.004D+24
   35  335     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.067D+24
   36  353     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.130D+24
   37  371     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.192D+24
   38  389     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.255D+24
   39  407     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.318D+24
   40  425     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.381D+24
   41  443     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.443D+24
   42  461     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.506D+24
   43  479     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.569D+24
   44  497     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.632D+24
   45  515     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.694D+24
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.361D+02  5.550D+03
    1    4     1     0  ---    2  1.4D-02  2.1D+01  1.091D+02 -2.106D+04
    2    8     0     0  con    3  8.5D+01  7.5D+03  4.150D+03 -8.061D+06
    3    9     0     0  con    0  1.0D+00  2.0D+04  1.093D+04 -1.162D+07
    4   10     0     0  con    0  1.0D+00  3.0D+03  2.031D+04 -2.440D+07
    5   11     0     0  con    0  1.0D+00  6.9D+03  2.490D+04 -4.473D+07
    6   12     0     0  con    0  1.0D+00  3.1D+04  2.274D+04 -8.442D+07
    7   13     0     0  con    0  1.0D+00  1.0D+05  3.960D+04 -1.870D+08
    8   14     0     0  con    0  1.0D+00  2.6D+05  5.701D+04 -4.492D+08
    9   15     0     0  con    0  1.0D+00  9.5D+05  9.503D+04 -1.160D+09
   10   16     0     0  con    0  1.0D+00  1.4D+06  1.947D+05 -2.644D+09
   11   17     0     0  con    0  1.0D+00  7.0D+06  5.312D+05 -8.592D+09
   12   18     0     0  con    0  1.0D+00  1.2D+07  1.158D+06 -1.977D+10
   13   20     0     0  con    1  2.9D-01  2.6D+07  8.384D+05 -3.532D+10
   14   21     0     0  con    0  1.0D+00  4.1D+06  1.212D+06 -4.094D+10
   15   22     0     0  con    0  1.0D+00  6.4D+05  4.870D+05 -4.590D+10
   16   25     0     0  con    2  2.1D+00  4.4D+06  1.582D+06 -6.965D+10
   17   27     0     0  con    1  2.7D-01  1.2D+07  3.547D+06 -7.910D+10
   18   29     0     0  con    1  5.0D+00  1.7D+08  1.510D+02 -4.212D+11
   19   47     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -6.276D+22
   20   65     0     0  con   17  1.0D+10  3.6D+19  1.510D+02 -1.255D+23
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.342D+02  2.918D+04
    1    3     1     0  ---    1  6.3D-03  5.0D+00  1.227D+02  2.298D+04
    2    4     0     0  con    0  1.0D+00  1.5D+01  2.872D+01  1.647D+04
    3    7     0     0  con    2  1.7D+00  6.4D+00  3.722D+01  1.614D+04
    4   10     0     0  con    2  1.4D-02  1.9D+00  3.994D+01  1.604D+04
    5   12     0     0  con    1  1.8D-01  4.2D+00  5.513D+01  1.577D+04
    6   14     0     0  con    1  3.3D-01  4.5D+00  7.021D+01  1.543D+04
    7   15     0     0  con    0  1.0D+00  8.9D+00  7.908D+01  1.435D+04
    8   16     0     0  con    0  1.0D+00  8.4D+00  7.378D+01  1.204D+04
    9   17     0     0  con    0  1.0D+00  2.3D+01  7.788D+01  7.037D+03
   10   18     0     0  con    0  1.0D+00  1.6D+01  2.017D+02  5.369D+03
   11   19     0     0  con    0  1.0D+00  3.0D+00  8.342D+01  4.527D+03
   12   20     0     0  con    0  1.0D+00  2.8D+00  6.889D+01  3.979D+03
   13   21     0     0  con    0  1.0D+00  1.3D+01  1.944D+02  2.965D+03
   14   22     0     0  con    0  1.0D+00  4.4D+00  1.891D+02  2.218D+03
   15   23     0     0  con    0  1.0D+00  1.1D+01  1.426D+02  2.017D+03
   16   24     0     0  con    0  1.0D+00  2.7D+00  8.688D+01  1.657D+03
   17   25     0     0  con    0  1.0D+00  3.5D+00  8.061D+01  1.282D+03
   18   27     0     0  con    1  1.6D-01  2.6D+00  7.899D+01  1.155D+03
   19   28     0     0  con    0  1.0D+00  3.2D+00  3.752D+01  9.350D+02
   20   29     0     0  con    0  1.0D+00  1.1D+01  3.414D+01  5.119D+02
   21   30     0     0  con    0  1.0D+00  8.4D+00  3.229D+01  2.932D+02
   22   31     0     0  con    0  1.0D+00  6.6D+00  1.014D+01  1.807D+02
   23   32     0     0  con    0  1.0D+00  9.1D+00  1.307D+01  1.012D+02
   24   33     0     0  con    0  1.0D+00  1.1D+01  4.833D+00  4.241D+01
   25   34     0     0  con    0  1.0D+00  7.7D+00  2.235D+00  1.980D+01
   26   35     0     0  con    0  1.0D+00  5.4D+00  5.428D-01  1.186D+01
   27   36     0     0  con    0  1.0D+00  8.7D+00  8.892D-01  5.798D+00
   28   37     0     0  con    0  1.0D+00  1.4D+01  1.349D+00  1.927D+00
   29   38     0     0  con    0  1.0D+00  5.8D+00  4.105D-02  1.120D+00
   30   39     0     0  con    0  1.0D+00  3.5D+00  2.962D-02  8.500D-01
   31   40     0     0  con    0  1.0D+00  1.2D+01  1.643D-02  3.413D-01
   32   41     0     0  con    0  1.0D+00  8.5D+00  3.233D-02  1.817D-01
   33   43     0     0  con    1  5.5D-01  7.4D+00  5.896D-02  1.028D-01
   34   44     0     0  con    0  1.0D+00  9.2D+00  1.346D-03  4.727D-02
   35   45     0     0  con    0  1.0D+00  4.4D+00  8.744D-04  3.340D-02
   36   46     0     0  con    0  1.0D+00  1.1D+01  3.451D-04  1.400D-02
   37   47     0     0  con    0  1.0D+00  8.1D+00  1.898D-04  7.325D-03
   38   48     0     0  con    0  1.0D+00  9.2D+00  8.793D-05  3.507D-03
   39   49     0     0  con    0  1.0D+00  8.6D+00  4.378D-05  1.754D-03
   40   50     0     0  con    0  1.0D+00  8.8D+00  2.186D-05  8.681D-04
   41   51     0     0  con    0  1.0D+00  8.5D+00  1.090D-05  4.368D-04
   42   52     0     0  con    0  1.0D+00  8.8D+00  5.400D-06  2.150D-04

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.342D+02  2.918D+04
    1    3     1     0  ---    1  6.3D-03  5.0D+00  1.227D+02  2.298D+04
    2    4     0     0  con    0  1.0D+00  1.5D+01  2.872D+01  1.647D+04
    3    7     0     0  con    2  1.7D+00  6.4D+00  3.722D+01  1.614D+04
    4   10     0     0  con    2  1.4D-02  1.9D+00  3.994D+01  1.604D+04
    5   12     0     0  con    1  1.8D-01  4.2D+00  5.513D+01  1.577D+04
    6   14     0     0  con    1  3.3D-01  4.5D+00  7.021D+01  1.543D+04
    7   15     0     0  con    0  1.0D+00  8.9D+00  7.908D+01  1.435D+04
    8   16     0     0  con    0  1.0D+00  8.4D+00  7.378D+01  1.204D+04
    9   17     0     0  con    0  1.0D+00  2.3D+01  7.788D+01  7.037D+03
   10   18     0     0  con    0  1.0D+00  1.6D+01  2.017D+02  5.369D+03
   11   19     0     0  con    0  1.0D+00  3.0D+00  8.342D+01  4.527D+03
   12   20     0     0  con    0  1.0D+00  2.8D+00  6.889D+01  3.979D+03
   13   21     0     0  con    0  1.0D+00  1.3D+01  1.944D+02  2.965D+03
   14   22     0     0  con    0  1.0D+00  4.4D+00  1.891D+02  2.218D+03
   15   23     0     0  con    0  1.0D+00  1.1D+01  1.426D+02  2.017D+03
   16   24     0     0  con    0  1.0D+00  2.7D+00  8.688D+01  1.657D+03
   17   25     0     0  con    0  1.0D+00  3.5D+00  8.061D+01  1.282D+03
   18   27     0     0  con    1  1.6D-01  2.6D+00  7.899D+01  1.155D+03
   19   28     0     0  con    0  1.0D+00  3.2D+00  3.752D+01  9.350D+02
   20   29     0     0  con    0  1.0D+00  1.1D+01  3.414D+01  5.119D+02
   21   30     0     0  con    0  1.0D+00  8.4D+00  3.229D+01  2.932D+02
   22   31     0     0  con    0  1.0D+00  6.6D+00  1.014D+01  1.807D+02
   23   32     0     0  con    0  1.0D+00  9.1D+00  1.307D+01  1.012D+02
   24   33     0     0  con    0  1.0D+00  1.1D+01  4.833D+00  4.241D+01
   25   34     0     0  con    0  1.0D+00  7.7D+00  2.235D+00  1.980D+01
   26   35     0     0  con    0  1.0D+00  5.4D+00  5.428D-01  1.186D+01
   27   36     0     0  con    0  1.0D+00  8.7D+00  8.892D-01  5.798D+00
   28   37     0     0  con    0  1.0D+00  1.4D+01  1.349D+00  1.927D+00
   29   38     0     0  con    0  1.0D+00  5.8D+00  4.105D-02  1.120D+00
   30   39     0     0  con    0  1.0D+00  3.5D+00  2.962D-02  8.500D-01
   31   40     0     0  con    0  1.0D+00  1.2D+01  1.643D-02  3.413D-01
   32   41     0     0  con    0  1.0D+00  8.5D+00  3.233D-02  1.817D-01
   33   43     0     0  con    1  5.5D-01  7.4D+00  5.896D-02  1.028D-01
   34   44     0     0  con    0  1.0D+00  9.2D+00  1.346D-03  4.727D-02
   35   45     0     0  con    0  1.0D+00  4.4D+00  8.744D-04  3.340D-02
   36   46     0     0  con    0  1.0D+00  1.1D+01  3.451D-04  1.400D-02
   37   47     0     0  con    0  1.0D+00  8.1D+00  1.898D-04  7.325D-03
   38   48     0     0  con    0  1.0D+00  9.2D+00  8.793D-05  3.507D-03
   39   49     0     0  con    0  1.0D+00  8.6D+00  4.378D-05  1.754D-03
   40   50     0     0  con    0  1.0D+00  8.8D+00  2.186D-05  8.681D-04
   41   51     0     0  con    0  1.0D+00  8.5D+00  1.090D-05  4.368D-04
   42   52     0     0  con    0  1.0D+00  8.8D+00  5.400D-06  2.150D-04

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.331D+04  1.957D+06
    1    3     1     0  ---    1  5.2D-05  5.0D+00  1.155D+04  1.206D+06
    2    4     0     0  con    0  1.0D+00  1.5D+01  1.369D+03  2.279D+05
    3    5     0     0  con    0  1.0D+00  3.4D+00  8.327D+02  1.530D+05
    4    6     0     0  con    0  1.0D+00  5.4D+00  3.576D+02  8.803D+04
    5    7     0     0  con    0  1.0D+00  4.0D+00  1.758D+02  6.450D+04
    6    8     0     0  con    0  1.0D+00  3.6D+00  7.940D+01  5.326D+04
    7    9     0     0  con    0  1.0D+00  2.8D+00  3.317D+01  4.859D+04
    8   10     0     0  con    0  1.0D+00  3.5D+00  4.023D+01  4.561D+04
    9   12     0     0  con    1  5.0D+00  1.2D+02  3.809D+03  1.073D+04
   10   13     0     0  con    0  1.0D+00  2.5D+01  2.470D+02  3.213D+03
   11   14     0     0  con    0  1.0D+00  1.8D+01  2.056D+02  2.021D+03
   12   15     0     0  con    0  1.0D+00  1.6D+01  1.105D+02  9.248D+02
   13   16     0     0  con    0  1.0D+00  2.7D+00  4.920D+01  6.795D+02
   14   17     0     0  con    0  1.0D+00  6.8D+00  3.579D+01  4.775D+02
   15   19     0     0  con    1  4.2D-01  1.3D+01  1.914D+01  2.160D+02
   16   23     0     0  con    3  1.2D-01  7.5D+00  1.183D+01  1.203D+02
   17   24     0     0  con    0  1.0D+00  1.4D+01  9.152D+01  1.145D+02
   18   25     0     0  con    0  1.0D+00  5.1D+00  1.487D+01  3.816D+01
   19   26     0     0  con    0  1.0D+00  1.2D+00  1.022D+01  3.298D+01
   20   27     0     0  con    0  1.0D+00  3.1D+00  3.837D+00  2.389D+01
   21   28     0     0  con    0  1.0D+00  2.8D+00  1.554D+00  1.760D+01
   22   29     0     0  con    0  1.0D+00  3.7D+00  4.967D-01  1.086D+01
   23   30     0     0  con    0  1.0D+00  3.8D+00  2.363D-01  6.256D+00
   24   31     0     0  con    0  1.0D+00  4.1D+00  1.083D-01  3.345D+00
   25   32     0     0  con    0  1.0D+00  4.3D+00  5.000D-02  1.731D+00
   26   33     0     0  con    0  1.0D+00  4.6D+00  2.329D-02  8.829D-01
   27   34     0     0  con    0  1.0D+00  5.6D+00  1.056D-02  4.268D-01
   28   35     0     0  con    0  1.0D+00  5.3D+00  5.127D-03  2.136D-01
   29   36     0     0  con    0  1.0D+00  5.7D+00  2.343D-03  1.041D-01
   30   37     0     0  con    0  1.0D+00  5.4D+00  1.141D-03  5.185D-02
   31   38     0     0  con    0  1.0D+00  5.5D+00  5.554D-04  2.569D-02
   32   39     0     0  con    0  1.0D+00  5.5D+00  2.616D-04  1.276D-02
   33   40     0     0  con    0  1.0D+00  5.8D+00  1.281D-04  6.236D-03
   34   41     0     0  con    0  1.0D+00  5.5D+00  6.180D-05  3.085D-03
   35   42     0     0  con    0  1.0D+00  5.4D+00  3.073D-05  1.547D-03
   36   43     0     0  con    0  1.0D+00  5.6D+00  1.505D-05  7.655D-04
   37   44     0     0  con    0  1.0D+00  5.5D+00  7.504D-06  3.832D-04

CONVERGENCE: NORM_OF_PROJECTED_GRADIENT_<=_PGTOL            

 Total User time 0.000E+00 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =          599     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     7.223D+01  7.068D+03
    1    3     1     0  ---    1  9.4D-03  5.0D+00  6.078D+01  4.656D+03
    2    4     0     0  con    0  1.0D+00  2.5D+01  4.130D+00  2.109D+02
    3    5     0     0  con    0  1.0D+00  1.9D+00  2.952D+00  1.549D+02
    4    6     0     0  con    0  1.0D+00  6.1D+00  1.190D+00  5.608D+01
    5    7     0     0  con    0  1.0D+00  4.3D+00  5.948D-01  2.596D+01
    6    8     0     0  con    0  1.0D+00  4.6D+00  2.566D-01  1.052D+01
    7    9     0     0  con    0  1.0D+00  4.1D+00  1.150D-01  4.364D+00
    8   10     0     0  con    0  1.0D+00  3.8D+00  5.913D-02  1.780D+00
    9   11     0     0  con    0  1.0D+00  3.4D+00  3.041D-02  7.454D-01
   10   12     0     0  con    0  1.0D+00  3.0D+00  1.550D-02  3.198D-01
   11   13     0     0  con    0  1.0D+00  2.7D+00  7.842D-03  1.407D-01
   12   14     0     0  con    0  1.0D+00  2.5D+00  3.943D-03  6.299D-02
   13   15     0     0  con    0  1.0D+00  2.4D+00  1.974D-03  2.861D-02
   14   16     0     0  con    0  1.0D+00  2.2D+00  9.824D-04  1.314D-02
   15   17     0     0  con    0  1.0D+00  2.1D+00  4.863D-04  6.082D-03
   16   18     0     0  con    0  1.0D+00  2.0D+00  2.392D-04  2.834D-03
   17   19     0     0  con    0  1.0D+00  1.9D+00  1.168D-04  1.327D-03
   18   20     0     0  con    0  1.0D+00  1.9D+00  5.664D-05  6.243D-04
   19   21     0     0  con    0  1.0D+00  1.8D+00  2.724D-05  2.946D-04
